,inspect_name,address,latitude,longitude,inspectionidnumber,dateofinspection,inspectiontype,inspectionscore,updated,yelp_categories,yelp_name,yelp_id,yelp_price,yelp_url,yelp_transactions,yelp_phone,yelp_rating,yelp_reviews,google_name,google_id,google_rating,google_reviews,google_price,agg_rating,total_reviews
830,SPROUT SALAD COMPANY,"555 Nicollet Mall #295, Minneapolis, MN 55402, United States",44.97817,-93.2706,"[36315, 194442, 194441, 247424, 251666, 247423, 308361, 309885]","['2017/04/04', '2017/04/25', '2018/04/04', '2018/05/31', '2018/07/24', '2019/03/25', '2019/05/02', '2019/05/29']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Follow-Up', 'Routine', 'Follow-Up', 'Follow-Up']","[88, 98, 94, 98, 100, 96, 96, 100]","Fri, Mar 13, 2020 at 02:57 AM",['Salad'],Sprout Salad Company,EyJXDvOWyFxFJMhPwNyyfw,$$,https://www.yelp.com/biz/sprout-salad-company-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['delivery', 'pickup']",(612) 886-2723,4.0,56.0,Sprout Salad Company,ChIJzTMQdJoys1IRJ_pOmlbeSJw,4.5,42,,4.21,98.0
831,SPROUT SALAD COMPANY,"309 SE Huron Blvd, Minneapolis, MN 55414, United States",44.97321,-93.22313,"[36319, 230959, 278708, 336581]","['2017/10/25', '2018/11/06', '2019/11/08', '2020/01/06']","['Routine', 'Routine', 'Routine', 'Follow-Up']","[96, 100, 86, 96]","Fri, Mar 13, 2020 at 02:57 AM","['Salad', 'Soup', 'Breakfast & Brunch']",Sprout Salad Company,KKI62PDF_mdJ-aFZDvGuCQ,$$,https://www.yelp.com/biz/sprout-salad-company-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['delivery', 'pickup']",(612) 886-3806,4.0,51.0,Sprout Salad Company,ChIJAWyGqSEts1IRj2omjO5J7rg,4.2,97,,4.13,148.0
832,SPYHOUSE COFFEE,"945 Broadway St NE, Minneapolis, MN 55413, United States",44.99909,-93.24665,"[36327, 226839, 274388]","['2017/09/20', '2018/10/01', '2019/09/30']","['Routine', 'Routine', 'Routine']","[96, 94, 94]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Spyhouse,KHK_2Q7ry5tOrm8rHcPM1g,$$,https://www.yelp.com/biz/spyhouse-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],,3.5,287.0,Spyhouse Coffee,ChIJAbkBsJkts1IRNj7L1NnbGUg,4.3,1510,2.0,4.17,1797.0
833,SPYHOUSE COFFEE SHOP,"2451 Nicollet Ave, Minneapolis, MN 55404, United States",44.95755,-93.27746,"[36359, 197862]","['2017/05/05', '2018/10/18']","['Routine', 'Routine']","[100, 98]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Spyhouse Coffee,DfknNHCmMLu2ZXtAUPecfw,$$,https://www.yelp.com/biz/spyhouse-coffee-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 871-3177,3.5,243.0,Spyhouse Coffee,ChIJ9w_D4LUys1IRk9DLmk72ga4,4.1,495,1.0,3.9,738.0
834,SPYHOUSE COFFEE SHOP - EAST ISLES,"2404 Hennepin Ave S, Minneapolis, MN 55405, United States",44.95898,-93.29469,"[36343, 234752]","['2017/11/30', '2019/12/06']","['Routine', 'Routine']","[96, 100]","Fri, Mar 13, 2020 at 02:57 AM","['Coffee & Tea', 'Coffee Roasteries']",Spyhouse Coffee,lmX8slTXHDBQ9BaFVKyeeQ,$$,https://www.yelp.com/biz/spyhouse-coffee-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 377-2278,3.0,219.0,Spyhouse Coffee,ChIJsUi4zNYys1IRxII4CdBs8ZA,4.3,657,2.0,3.98,876.0
835,ST PAUL BAGELRY,"5426 Nicollet Ave, Minneapolis, MN 55419, United States",44.90467,-93.27861,[340535],['2020/03/04'],['Routine'],[92],"Fri, Mar 13, 2020 at 02:57 AM","['Bagels', 'Coffee & Tea', 'Breakfast & Brunch']",St Paul Bagelry,U0GMaAF6TaAH0F_8zG9GWg,$,https://www.yelp.com/biz/st-paul-bagelry-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 353-4203,4.5,69.0,St. Paul Bagelry - Nicollet,ChIJkf26eTgm9ocRFfJTtJTF2kA,4.6,179,1.0,4.57,248.0
836,STANDISH CAFE,"2403 E 38th St, Minneapolis, MN 55406, United States",44.93397,-93.2368,"[272880, 281574, 281573]","['2018/12/11', '2019/01/17', '2019/12/18']","['Routine', 'Follow-Up', 'Routine']","[80, 94, 92]","Fri, Mar 13, 2020 at 02:57 AM",['Breakfast & Brunch'],Standish Cafe,XQYF9z0n3CmF3TsTX_OkMw,$$,https://www.yelp.com/biz/standish-cafe-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 886-3443,4.5,27.0,Standish Cafe,ChIJ0SgLJeEp9ocRCj3-RkbtPao,4.7,192,2.0,4.68,219.0
837,STANLEYS NORTHEAST BAR ROOM,"2500 University Ave NE, Minneapolis, MN 55418, United States",45.01338,-93.26356,"[36563, 230977, 277285, 277284]","['2017/10/10', '2018/10/22', '2018/12/10', '2019/10/22']","['Routine', 'Routine', 'Follow-Up', 'Routine']","[96, 92, 100, 90]","Fri, Mar 13, 2020 at 02:57 AM","['Bars', 'American (Traditional)']",Stanley's Northeast Bar Room,Ai3Fpdc1yJPjq7DKtwlqkQ,$$,https://www.yelp.com/biz/stanleys-northeast-bar-room-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['pickup', 'delivery']",(612) 788-2529,4.0,227.0,Stanley's Northeast Bar Room,ChIJdUFpxPUts1IR516taNFpA7A,4.5,1879,2.0,4.45,2106.0
838,STAR DRAGON,"1540 E Lake St #1739, Minneapolis, MN 55407, United States",44.94865,-93.25172,"[36657, 200617, 200616, 253053, 259629, 253052]","['2017/05/23', '2017/07/05', '2018/06/18', '2018/07/18', '2018/08/28', '2019/06/12']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Follow-Up', 'Routine']","[80, 98, 72, 96, 100, 94]","Fri, Mar 13, 2020 at 02:57 AM",['Chinese'],Star Dragon,96eiSbITmJ7x3telDftzNw,$,https://www.yelp.com/biz/star-dragon-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['pickup', 'delivery']",(612) 724-8888,3.0,47.0,Star Dragon,ChIJHwTtcQQo9ocReWjCQeR1RhI,4.0,76,1.0,3.62,123.0
839,STARBUCK'S COFFEE #262,"200 South 6th St, Minneapolis, MN 55402, United States",44.97736,-93.26875,[124309],['2018/11/27'],['Routine'],[96],"Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,5w1S_xKU3EW9LE2EekS17w,$$,https://www.yelp.com/biz/starbucks-minneapolis-49?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 816-7038,3.5,9.0,Caribou Coffee,ChIJrxWXaJoys1IRaq_u2FZfsoM,4.2,53,2.0,4.1,62.0
840,STARBUCKS,"1101 Lasalle Ave, Minneapolis, MN 55403, United States",44.97396,-93.27563,"[42391, 201999]","['2017/06/16', '2019/06/18']","['Routine', 'Routine']","[96, 100]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,gM4XmIyob58CRl5QIS8aNw,$$,https://www.yelp.com/biz/starbucks-minneapolis-19?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 492-2230,3.0,9.0,Starbucks,ChIJhSMTyJUys1IR52KuqeX-coE,4.2,97,2.0,4.1,106.0
841,STARBUCKS,"88 South 6th St, Minneapolis, MN 55402, United States",44.97774,-93.27022,"[251922, 258698]","['2018/07/30', '2019/07/30']","['Routine', 'Routine']","[96, 96]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,St8Y6rUOOS4l3vgWjjnzlw,$$,https://www.yelp.com/biz/starbucks-minneapolis-60?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 656-3256,1.5,2.0,Starbucks,ChIJxQdh4aszs1IRmzVdWrN-nKw,4.0,10,2.0,3.58,12.0
842,STARBUCKS,"713 S Washington Ave, Minneapolis, MN 55415, United States",44.97684,-93.25813,[315454],['2019/09/13'],['Routine'],[100],"Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,Sl3Imin4rWNuq7wkHzEIVg,,https://www.yelp.com/biz/starbucks-minneapolis-68?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 383-2274,5.0,1.0,Starbucks,ChIJ3VIyIacts1IRxO-hEjZcCp8,4.5,33,2.0,4.51,34.0
843,STARBUCKS #23000,"425 14th Ave SE, Minneapolis, MN 55414, United States",44.98149,-93.23593,"[42393, 192304]","['2017/03/06', '2019/02/26']","['Routine', 'Routine']","[100, 96]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,OY63vF2o8k2UG8xIppmlzA,,https://www.yelp.com/biz/starbucks-minneapolis-61?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 331-0167,3.0,1.0,Starbucks,ChIJ8QUF7BEts1IRJjEx7ctRzJI,4.1,173,2.0,4.09,174.0
844,STARBUCKS COFFEE,"450 S Marquette Ave, Minneapolis, MN 55401, United States",44.97883,-93.2697,"[188901, 193370, 193369]","['2017/03/22', '2017/04/24', '2018/10/26']","['Routine', 'Follow-Up', 'Routine']","[98, 98, 100]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,5w1S_xKU3EW9LE2EekS17w,$$,https://www.yelp.com/biz/starbucks-minneapolis-49?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 816-7038,3.5,9.0,Starbucks,ChIJh_wjUJoys1IRtc1692aBv9w,4.4,244,2.0,4.37,253.0
845,STARBUCKS COFFEE #2341,"33 South 6th St, Minneapolis, MN 55402, United States",44.978,-93.273,[42407],['2018/06/26'],['Routine'],[96],"Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,KkjYkMoyy4V62okwn5GvKg,$,https://www.yelp.com/biz/starbucks-minneapolis-11?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 339-7084,3.5,12.0,Starbucks,ChIJFwxx7ZAys1IRPGR8L5A1Mvc,4.1,118,2.0,4.04,130.0
846,STARBUCKS COFFEE #2452,"2212 Hennepin Ave Bay 1, Minneapolis, MN 55405, United States",44.96022,-93.29385,"[42422, 245139, 245138]","['2018/02/27', '2018/04/09', '2020/02/26']","['Routine', 'Follow-Up', 'Routine']","[96, 96, 94]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,ru_zlenV3WjOP9-1E5CQPw,$,https://www.yelp.com/biz/starbucks-minneapolis-6?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 374-5168,4.0,24.0,Starbucks,ChIJUSu0xNAys1IRGnBEqYD3HtI,4.3,225,2.0,4.27,249.0
847,STARBUCKS COFFEE #2488,"514 N 3rd St #102, Minneapolis, MN 55401, United States",44.97419,-93.22952,"[42432, 203474]","['2017/07/05', '2019/06/14']","['Routine', 'Routine']","[98, 98]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,YGZV7QMfe2_kt-PufI9BWg,$,https://www.yelp.com/biz/starbucks-minneapolis-14?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 378-7765,3.0,45.0,Corner Coffee,ChIJCXgYS4kys1IRH8jmbbPj-zY,4.7,200,1.0,4.39,245.0
848,STARBUCKS COFFEE #263,"80 S 8th St, Minneapolis, MN 55402, United States",44.97609,-93.27207,"[42440, 243254, 243253]","['2018/02/16', '2018/03/28', '2020/01/27']","['Routine', 'Follow-Up', 'Routine']","[94, 100, 100]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,oFajTCIDMMGdLQ95d5_0Wg,$,https://www.yelp.com/biz/starbucks-minneapolis-26?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 371-0383,3.5,35.0,Starbucks,ChIJ9-LkApcys1IRNn3YI5zinD4,4.1,92,2.0,3.93,127.0
849,STARBUCKS COFFEE #2648,"600 Hennepin Ave, Minneapolis, MN 55403, United States",44.97879,-93.27485,"[42456, 231865, 335026, 338020]","['2017/10/27', '2019/10/28', '2019/11/27', '2019/12/20']","['Routine', 'Routine', 'Follow-Up', 'Follow-Up']","[100, 90, 90, 100]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,wJYCwKPUjtzPBz-f7Ta9mA,$$,https://www.yelp.com/biz/starbucks-minneapolis-18?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 333-9944,4.5,9.0,Starbucks,ChIJidkeAJEys1IRpIB8oGxfxTg,4.3,94,2.0,4.32,103.0
850,STARBUCKS COFFEE #288,"5351 Lyndale Ave S, Minneapolis, MN 55419, United States",44.90524,-93.28786,"[42473, 212595, 265728]","['2017/08/03', '2018/08/13', '2019/08/13']","['Routine', 'Routine', 'Routine']","[94, 100, 96]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,ZkbDwdFR2QLxjzhduz6-Ow,$$,https://www.yelp.com/biz/starbucks-minneapolis-39?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 821-0686,3.5,20.0,Starbucks,ChIJo6wISUUm9ocR3uMuUuRohCU,4.1,236,2.0,4.05,256.0
851,STARBUCKS COFFEE #295,"815 25th Ave S, Minneapolis, MN 55454, United States",44.96495,-93.23577,[42484],['2018/09/18'],['Routine'],[96],"Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,F27M7Q8H9bLGyIk3teD1XQ,,https://www.yelp.com/biz/starbucks-minneapolis-21?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 305-0235,2.0,5.0,Starbucks,ChIJAa-0vzkts1IRL1okNwF8bu0,3.4,507,2.0,3.39,512.0
852,STARBUCKS COFFEE #49134,"4712 Cedar Ave, Minneapolis, MN 55407, United States",44.91742,-93.2477,"[251923, 260763]","['2018/08/02', '2020/01/29']","['Routine', 'Routine']","[96, 98]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,475pnG_FiWqtvJ_BCS-FPA,$,https://www.yelp.com/biz/starbucks-minneapolis-59?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 729-0344,2.5,19.0,Starbucks,ChIJv25cumIo9ocRtwz2Ov3OH8s,3.9,182,2.0,3.77,201.0
853,STARBUCKS COFFEE #49663,"8610 E 34 Rd, Cadillac, MI 49601, United States",44.97629,-93.26308,"[232147, 237403]","['2018/01/08', '2019/07/15']","['Routine', 'Routine']","[100, 92]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,R0wnnGNT4EVUmuMUTaseWQ,$$,https://www.yelp.com/biz/starbucks-minneapolis-57?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 357-6344,3.5,6.0,Starbucks,ChIJP3UugMQJH4gRgFHRqYaVcvE,4.3,190,2.0,4.28,196.0
854,STARBUCKS COFFEE #8611,"2000 Nicollet Ave, Minneapolis, MN 55404, United States",44.96245,-93.27835,"[42494, 236855]","['2017/12/27', '2019/12/23']","['Routine', 'Routine']","[98, 96]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,GS-n3GIUd_whcw26VqabIA,$$,https://www.yelp.com/biz/starbucks-minneapolis-37?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 871-1338,3.5,21.0,Starbucks,ChIJz1gvIbgys1IRqKLvUVuSZrQ,4.0,313,2.0,3.97,334.0
855,STARBUCKS COFFEE CO,"1650 New Brighton Blvd, Minneapolis, MN 55413, United States",44.9836,-93.26764,"[201499, 205667]","['2017/07/19', '2019/01/03']","['Routine', 'Routine']","[100, 98]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Starbucks,8UltQFrpmeimJiOfwCqHSQ,,https://www.yelp.com/biz/starbucks-minneapolis-54?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(651) 356-2678,3.5,11.0,Starbucks,ChIJ9eTiQLEts1IRyCDKitoGaPQ,4.0,112,2.0,3.96,123.0
856,STEAMSHIP COFFEE & TEA,"711 W Lake St, Minneapolis, MN 55408, United States",44.94812,-93.28882,"[42556, 230289]","['2017/10/16', '2019/10/16']","['Routine', 'Routine']","[94, 92]","Fri, Mar 13, 2020 at 02:57 AM",['Coffee & Tea'],Steamship Coffee & Games,atvrAdJE_trTuSYXWSb8-w,$,https://www.yelp.com/biz/steamship-coffee-and-games-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 825-4066,4.5,51.0,Steamship Coffee & Tea,ChIJXyQrB4Yn9ocRjNTHKxLJgZo,4.7,168,1.0,4.65,219.0
857,STELLA'S FISH CAFE & PRESTIGE OYSTER BAR,"1400 W Lake St, Minneapolis, MN 55408, United States",44.94867,-93.29726,"[42606, 214077, 214076, 228779, 214093, 257451, 257450]","['2017/07/11', '2017/07/25', '2017/10/04', '2017/10/04', '2018/07/26', '2018/09/11', '2019/07/25']","['Routine', 'Routine', 'Follow-Up', 'Follow-Up', 'Routine', 'Follow-Up', 'Routine']","[94, 84, 92, 100, 96, 100, 100]","Fri, Mar 13, 2020 at 02:57 AM","['Seafood', 'Fish & Chips', 'Sushi Bars']",Stella's Fish Cafe & Prestige Oyster Bar,0127hW6ScVMCOLCKJI6q9w,$$,https://www.yelp.com/biz/stellas-fish-cafe-and-prestige-oyster-bar-minneapolis-2?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['delivery'],(612) 824-8862,3.5,875.0,Stella's Fish Café & Prestige Oyster Bar,ChIJmwWYkoEn9ocRRN4pdA7cUwo,4.2,2310,2.0,4.01,3185.0
858,STICKS,"708 N 1st St g31, Minneapolis, MN 55401, United States",44.98977,-93.27467,"[42638, 200679, 200678, 252268, 252267]","['2017/05/31', '2017/07/10', '2018/06/08', '2018/07/12', '2019/06/13']","['Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Routine']","[78, 92, 68, 94, 94]","Fri, Mar 13, 2020 at 02:57 AM","['Bars', 'American (New)']",Sticks Restaurant,NjaCYjuchO6bKDKCHbObAA,$$,https://www.yelp.com/biz/sticks-restaurant-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 338-6393,2.0,13.0,Sticks Restaurant,ChIJXcHYzIkys1IR2iOc_E64EZ0,3.8,81,2.0,3.55,94.0
859,STUB & HERBS,"227 SE Oak St, Minneapolis, MN 55414, United States",44.97383,-93.22682,"[42793, 207356, 221012, 207355, 256645, 256644, 319985, 331043]","['2017/07/26', '2017/08/23', '2017/09/29', '2018/07/24', '2018/09/11', '2019/07/24', '2019/09/23', '2020/01/01']","['Routine', 'Follow-Up', 'Follow-Up', 'Routine', 'Follow-Up', 'Routine', 'Follow-Up', 'Follow-Up']","[88, 80, 82, 96, 100, 82, 78, 96]","Fri, Mar 13, 2020 at 02:57 AM",['American (Traditional)'],Stub & Herb's,_tIZwSAcjrXsutiyqV_p5w,$$,https://www.yelp.com/biz/stub-and-herbs-minneapolis?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,['pickup'],(612) 379-0555,3.0,107.0,Stub and Herbs,ChIJmQn-mRgts1IRqleEZitu_oA,4.2,601,1.0,4.02,708.0
860,SUBWAY,"3202 W Lake St, Minneapolis, MN 55416, United States",44.94913,-93.32083,"[43035, 190621, 181381, 256285]","['2017/01/12', '2017/03/22', '2018/07/19', '2020/01/21']","['Routine', 'Follow-Up', 'Routine', 'Routine']","[86, 100, 100, 98]","Fri, Mar 13, 2020 at 02:57 AM",['Sandwiches'],Subway,JYfIifUa9mQV-Sba6EV7og,$,https://www.yelp.com/biz/subway-minneapolis-132?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 929-7827,3.0,5.0,Subway,ChIJy0NzQF4n9ocRA50NYZFe2c4,4.0,40,1.0,3.89,45.0
861,SUBWAY,"2752 Lyndale Ave S, Minneapolis, MN 55408, United States",44.95217,-93.28849,"[43050, 189891, 265391]","['2017/01/25', '2018/08/02', '2020/01/27']","['Routine', 'Routine', 'Routine']","[100, 100, 96]","Fri, Mar 13, 2020 at 02:57 AM",['Sandwiches'],Subway,8driurC64xgGlcBIq7czNA,$,https://www.yelp.com/biz/subway-minneapolis-130?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['pickup', 'delivery']",(612) 871-2595,4.5,3.0,Subway,ChIJUakRCIgn9ocRVGBnEjoxAoI,4.0,145,1.0,4.01,148.0
862,SUBWAY,"3425 E Lake St, Minneapolis, MN 55406, United States",44.94809,-93.22212,"[42917, 192844]","['2017/03/17', '2018/09/20']","['Routine', 'Routine']","[100, 100]","Fri, Mar 13, 2020 at 02:57 AM",['Sandwiches'],Subway,tmLs5-DVN96gmJ09ga6DTA,$,https://www.yelp.com/biz/subway-minneapolis-125?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 721-3044,2.5,4.0,Subway,ChIJwenlNiwo9ocRj2ezWJ-_vr0,3.9,66,1.0,3.82,70.0
863,SUBWAY,"2147 Lowry Ave N, Minneapolis, MN 55411, United States",45.01278,-93.30778,"[43010, 203330]","['2017/06/27', '2018/12/18']","['Routine', 'Routine']","[100, 96]","Fri, Mar 13, 2020 at 02:57 AM",['Sandwiches'],Subway,EzlFwv1JWMVFfq-kZ2njYw,$,https://www.yelp.com/biz/subway-minneapolis-115?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 522-4412,2.5,6.0,Subway,ChIJf1QCoswzs1IRHHgU71SSdR4,3.2,32,1.0,3.09,38.0
864,SUBWAY,"2130C E Lake St, Minneapolis, MN 55406, United States",44.94937,-93.24092,"[42985, 205671, 205670, 260277]","['2017/07/25', '2017/09/25', '2018/08/01', '2019/07/30']","['Routine', 'Follow-Up', 'Routine', 'Routine']","[96, 100, 100, 98]","Fri, Mar 13, 2020 at 02:57 AM",['Sandwiches'],Subway,z5az0LYoo2kWNTFvs6qrag,$,https://www.yelp.com/biz/subway-minneapolis-124?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,[],(612) 724-9561,1.0,1.0,Subway,ChIJ30-tPRko9ocR_jKGpZg5JMM,4.0,122,1.0,3.98,123.0
865,SUBWAY,"555 Nicollet Mall Suite 297, Minneapolis, MN 55402, United States",44.97817,-93.2706,"[49471, 215896]","['2017/08/11', '2019/01/16']","['Routine', 'Routine']","[100, 94]","Fri, Mar 13, 2020 at 02:57 AM",['Sandwiches'],Subway,36f_H07Gv_wHgIkmLc31Yw,,https://www.yelp.com/biz/subway-minneapolis-126?adjust_creative=cUXB22-eqCXgVCuSdCDCmA&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=cUXB22-eqCXgVCuSdCDCmA,"['pickup', 'delivery']",(612) 345-5184,4.5,2.0,Subway,ChIJfcPDn5Ays1IRC7Qwp2G8yWM,2.8,30,1.0,2.91,32.0
